id,trial,repeats,target_coq_file,project,steps,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
2639,5,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,245,227,1158861,1100928,57933,22525,1181386
2639,6,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,340,322,2068984,1989504,79480,38971,2107955
2639,7,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,189,171,759437,673792,85645,21566,781003
2639,8,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,297,278,1032230,920960,111270,38632,1070862
2639,9,10,theories/BuchAux.v,buchberger,9,0,skip_keyword,test_names.v,1,1,0,,723,704,1951651,1859328,92323,74854,2026505
2639,10,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,303,285,842952,795648,47304,26051,869003
2744,1,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,117,114,514116,487424,26692,9172,523288
2744,2,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,267,264,1456642,1421056,35586,22400,1479042
2744,3,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,143,140,358514,325504,33010,16001,374515
2744,4,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,213,210,1450632,1416064,34568,18788,1469420
2744,5,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,103,100,459231,425472,33759,11235,470466
2744,6,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,152,149,1138885,1101440,37445,15820,1154705
2744,7,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,162,159,985857,950784,35073,14780,1000637
2744,8,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,150,147,598076,566400,31676,15558,613634
2744,9,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,258,255,839512,786176,53336,29169,868681
2744,10,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,132,129,908647,875008,33639,12013,920660
2868,1,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,1376,1372,9782692,9644928,137764,146063,9928755
2868,2,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,625,621,4115326,4033152,82174,63825,4179151
2868,3,10,theories/DivTerm.v,buchberger,19,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1805,1801,21883880,21748224,135656,186885,22070765
2868,4,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,526,522,3679249,3601536,77713,68244,3747493
2868,5,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,623,620,3105752,3026048,79704,86700,3192452
2868,6,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,498,495,2605704,2471936,133768,58431,2664135
2868,7,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,1375,1371,10215750,10076672,139078,137509,10353259
2868,8,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,1442,1438,7577940,7474304,103636,166658,7744598
2868,9,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,515,511,2472446,2402688,69758,46884,2519330
2868,10,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,1800,1796,15187195,15072256,114939,175721,15362916
2964,1,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,119,56,176695,142848,33847,5670,182365
2964,2,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,131,66,281457,244992,36465,7576,289033
2964,3,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,171,108,243273,192128,51145,10139,253412
2964,4,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,499,436,864377,823040,41337,9490,873867
2964,5,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,185,121,287241,243840,43401,14708,301949
2964,6,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,163,99,167536,127232,40304,10964,178500
2964,7,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,143,77,256692,218752,37940,7429,264121
2964,8,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,118,52,186380,155136,31244,5602,191982
2964,9,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,103,36,210692,177664,33028,5649,216341
2964,10,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,399,330,757358,703488,53870,24462,781820
2980,1,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,588,457,931496,886400,45096,52735,984231
2980,2,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,846,715,3617239,3550720,66519,81541,3698780
2980,3,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,1372,1143,4648068,4567680,80388,120474,4768542
2980,4,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,333,199,764316,736000,28316,28482,792798
2980,5,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,400,265,525672,489728,35944,34482,560154
2980,6,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,502,369,543002,464000,79002,40774,583776
2980,7,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,595,462,1344949,1309056,35893,41689,1386638
2980,8,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,1048,915,3418654,3357056,61598,93510,3512164
2980,9,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,436,303,1118853,1075840,43013,33707,1152560
2980,10,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,514,381,1024130,940160,83970,48829,1072959
3044,1,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,415,340,1318978,1275008,43970,40351,1359329
3044,2,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,303,228,539593,511744,27849,28357,567950
3044,3,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,398,324,907548,857216,50332,36789,944337
3044,4,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,430,353,1555008,1506944,48064,37700,1592708
3044,5,10,cfrontend/Initializersproof.v,compcert,2,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1878,1802,12964044,12830976,133068,195703,13159747
3044,6,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,546,469,1182546,1135360,47186,53517,1236063
3044,7,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,732,656,1514019,1472640,41379,63127,1577146
3044,8,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,540,464,1193187,1158784,34403,47439,1240626
3044,9,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,1590,1514,9285836,9179776,106060,160771,9446607
3044,10,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,716,639,1634432,1599744,34688,58099,1692531
3058,1,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,1526,1441,9934182,9859840,74342,134455,10068637
3058,2,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,1409,1321,7947862,7840128,107734,114633,8062495
3058,3,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,861,773,5786484,5725952,60532,58525,5845009
3058,4,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1893,1806,14682810,14596864,85946,153116,14835926
3058,5,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,451,365,2027234,1984256,42978,35022,2062256
3058,6,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1895,1807,10583018,10479488,103530,162164,10745182
3058,7,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1914,1808,15329846,15215616,114230,154233,15484079
3058,8,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,1705,1569,14593647,14476032,117615,135982,14729629
3058,9,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,1850,1748,10962721,10860672,102049,159321,11122042
3058,10,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,1630,1513,9701250,9576064,125186,134913,9836163
3069,1,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1169,1045,4645584,4461568,184016,113394,4758978
3069,2,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1058,935,9581162,9497728,83434,103777,9684939
3069,3,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1346,1222,9848071,9734400,113671,109561,9957632
3069,4,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1091,897,6521364,6446464,74900,82267,6603631
3069,5,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1368,1246,10451425,10354304,97121,116630,10568055
3069,6,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1225,1094,4254020,4153216,100804,106824,4360844
3069,7,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1776,1646,19380577,19261952,118625,159116,19539693
3069,8,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,869,733,6328487,6231680,96807,65620,6394107
3069,9,10,backend/ValueAnalysis.v,compcert,47,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1944,1804,18912815,18803456,109359,165379,19078194
3069,10,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,1856,1709,22628217,22520704,107513,159358,22787575
3079,1,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,181,158,1136609,1100160,36449,13534,1150143
3079,2,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,353,329,1118461,1052032,66429,29794,1148255
3079,3,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,140,118,948962,916992,31970,10585,959547
3079,4,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,195,172,1525775,1480704,45071,17065,1542840
3079,5,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,334,311,2095622,2049152,46470,25646,2121268
3079,6,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,223,201,841868,784128,57740,21093,862961
3079,7,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,233,211,1337667,1299328,38339,16178,1353845
3079,8,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,578,556,2947793,2884608,63185,57833,3005626
3079,9,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,230,207,1183150,1140352,42798,19346,1202496
3079,10,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,246,223,979559,944256,35303,19664,999223
3127,1,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1865,1801,6326287,6216960,109327,180928,6507215
3127,2,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1871,1807,8399433,8318720,80713,175052,8574485
3127,3,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1874,1809,10030871,9928064,102807,180478,10211349
3127,4,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1889,1808,18212266,18081536,130730,168006,18380272
3127,5,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1880,1809,19701645,19563520,138125,142120,19843765
3127,6,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1887,1809,3364977,3274496,90481,178125,3543102
3127,7,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1883,1809,14312443,14212352,100091,159423,14471866
3127,8,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1890,1808,16564863,16439808,125055,141694,16706557
3127,9,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1885,1809,21500542,21396992,103550,158448,21658990
3127,10,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1881,1807,18899340,18797184,102156,163145,19062485
3255,1,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1885,1811,13302825,13156224,146601,204571,13507396
3255,2,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1889,1814,8293439,8158720,134719,165987,8459426
3255,3,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1898,1812,15824133,15711744,112389,174933,15999066
3255,4,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1894,1812,5302905,5215616,87289,192643,5495548
3255,5,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1900,1815,13052757,12931200,121557,168909,13221666
3255,6,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1923,1814,15245727,15164928,80799,145206,15390933
3255,7,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1899,1813,21476157,21384192,91965,178532,21654689
3255,8,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1904,1813,13923816,13823232,100584,167134,14090950
3255,9,10,aarch64/Op.v,compcert,157,1,success,,1,1,0,,1845,1754,15499725,15391744,107981,163717,15663442
3255,10,10,aarch64/Op.v,compcert,157,1,success,,1,1,0,,1775,1697,16490579,16391296,99283,144696,16635275
3490,1,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1862,1802,17942147,17826176,115971,154759,18096906
3490,2,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,1559,1488,11523926,11421056,102870,133510,11657436
3490,3,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1879,1802,18030974,17908864,122110,178443,18209417
3490,4,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1869,1803,6980666,6877952,102714,181307,7161973
3490,5,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,1543,1470,13932985,13815680,117305,147945,14080930
3490,6,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1864,1803,19716502,19589888,126614,148336,19864838
3490,7,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1867,1802,19747606,19607552,140054,169364,19916970
3490,8,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,1654,1590,19613194,19484544,128650,136854,19750048
3490,9,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1876,1803,26782414,26668032,114382,163642,26946056
3490,10,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1875,1803,19455462,19340032,115430,169278,19624740
3501,1,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,264,170,570528,530560,39968,16353,586881
3501,2,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,333,238,1796963,1737472,59491,27922,1824885
3501,3,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,322,222,798433,741632,56801,21971,820404
3501,4,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,328,232,1021331,971392,49939,23367,1044698
3501,5,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,372,269,790926,715136,75790,26826,817752
3501,6,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,427,324,665619,582272,83347,34191,699810
3501,7,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,403,283,1545402,1494144,51258,31092,1576494
3501,8,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,340,218,1428280,1373568,54712,22958,1451238
3501,9,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,447,322,603283,506496,96787,42323,645606
3501,10,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,422,301,2508035,2453760,54275,38179,2546214
3503,1,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1406,1394,14076892,13960320,116572,130349,14207241
3503,2,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1390,1377,18300379,18183040,117339,130793,18431172
3503,3,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,880,865,8081032,8003712,77320,97494,8178526
3503,4,10,theories/Preduceplus.v,buchberger,30,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1816,1801,21177204,21052544,124660,174272,21351476
3503,5,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1125,1111,7767533,7669120,98413,104005,7871538
3503,6,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,610,596,1832119,1651072,181047,77906,1910025
3503,7,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1653,1640,13732860,13605504,127356,160962,13893822
3503,8,10,theories/Preduceplus.v,buchberger,30,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1815,1802,18241040,18096896,144144,173484,18414524
3503,9,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1066,1052,11592215,11490432,101783,99202,11691417
3503,10,10,theories/Preduceplus.v,buchberger,30,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1814,1801,27846217,27690368,155849,161008,28007225
3823,1,10,src/Environments.v,dblib,2,1,success,,1,1,0,,102,98,364254,324608,39646,10200,374454
3823,2,10,src/Environments.v,dblib,2,1,success,,1,1,0,,65,59,247899,200960,46939,5377,253276
3823,3,10,src/Environments.v,dblib,2,1,success,,1,1,0,,155,151,682463,617984,64479,13468,695931
3823,4,10,src/Environments.v,dblib,2,1,success,,1,1,0,,46,41,209836,179328,30508,5899,215735
3823,5,10,src/Environments.v,dblib,2,1,success,,1,1,0,,57,53,199426,147072,52354,4792,204218
3823,6,10,src/Environments.v,dblib,2,1,success,,1,1,0,,38,35,138433,108288,30145,3044,141477
3823,7,10,src/Environments.v,dblib,2,1,success,,1,1,0,,139,135,471145,430720,40425,14142,485287
3823,8,10,src/Environments.v,dblib,2,1,success,,1,1,0,,246,242,627966,584576,43390,25653,653619
3823,9,10,src/Environments.v,dblib,2,1,success,,1,1,0,,58,54,303344,250752,52592,4678,308022
3823,10,10,src/Environments.v,dblib,2,1,success,,1,1,0,,67,63,177432,147200,30232,7408,184840
3844,1,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,361,341,1417789,1336320,81469,33474,1451263
3844,2,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,395,376,1499763,1425152,74611,40379,1540142
3844,3,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,191,169,851892,815360,36532,18330,870222
3844,4,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,465,440,2127071,2061056,66015,48634,2175705
3844,5,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,761,740,4192399,4115072,77327,75898,4268297
3844,6,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,620,600,1933055,1858176,74879,61426,1994481
3844,7,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,559,541,1704198,1615616,88582,53610,1757808
3844,8,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,871,851,2143678,2031744,111934,82109,2225787
3844,9,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,630,610,1026976,934272,92704,61718,1088694
3844,10,10,varieties/semigroups.v,math-classes,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1822,1801,3656941,3558016,98925,95108,3752049
4005,1,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,130,47,182593,140032,42561,4518,187111
4005,2,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,122,43,115884,82176,33708,4501,120385
4005,3,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,146,57,231182,206208,24974,3641,234823
4005,4,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,133,41,210572,178816,31756,3503,214075
4005,5,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,171,76,320262,278144,42118,7866,328128
4005,6,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,163,67,269672,233600,36072,6333,276005
4005,7,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,143,54,304009,279040,24969,5269,309278
4005,8,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,135,45,221545,188672,32873,4203,225748
4005,9,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,188,101,287501,211456,76045,11486,298987
4005,10,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,123,46,292471,267904,24567,3483,295954
4162,1,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1905,1827,11368480,11279104,89376,182919,11551399
4162,2,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1885,1803,4183156,4112256,70900,182702,4365858
4162,3,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1881,1803,4173768,4107392,66376,177997,4351765
4162,4,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1884,1803,13532644,13329280,203364,186351,13718995
4162,5,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1877,1803,10450624,10327680,122944,168592,10619216
4162,6,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1878,1803,12157372,12029440,127932,205187,12362559
4162,7,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1876,1803,3344225,3255296,88929,189756,3533981
4162,8,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1883,1800,14019425,13906432,112993,184494,14203919
4162,9,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1876,1803,5319351,5207552,111799,201200,5520551
4162,10,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1883,1803,11103656,11015424,88232,182406,11286062
4249,1,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,31,27,163260,127104,36156,2216,165476
4249,2,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,43,38,170516,133376,37140,3739,174255
4249,3,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,31,27,198730,162304,36426,1655,200385
4249,4,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,28,24,126947,90368,36579,2213,129160
4249,5,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,33,28,157490,133376,24114,2389,159879
4249,6,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,26,21,126520,90240,36280,1628,128148
4249,7,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,32,27,152005,128128,23877,2109,154114
4249,8,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,79,74,231660,190336,41324,7563,239223
4249,9,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,53,48,170114,133888,36226,4700,174814
4249,10,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,30,25,127701,90752,36949,2595,130296
4360,1,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,347,346,1028937,989184,39753,28645,1057582
4360,2,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,171,170,423629,387456,36173,16395,440024
4360,3,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,150,148,161627,134016,27611,16221,177848
4360,4,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,61,60,169810,143616,26194,6042,175852
4360,5,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,56,55,162393,136576,25817,5041,167434
4360,6,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,120,119,313654,285440,28214,10644,324298
4360,7,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,203,202,790069,753536,36533,17538,807607
4360,8,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,96,95,298751,272000,26751,9338,308089
4360,9,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,678,677,2994166,2929536,64630,64102,3058268
4360,10,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,222,221,693133,652544,40589,18264,711397
4430,1,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,262,176,591818,563840,27978,17683,609501
4430,2,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,198,111,338720,312064,26656,9718,348438
4430,3,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,107,17,85012,62464,22548,2100,87112
4430,4,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,103,15,84511,62208,22303,1305,85816
4430,5,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,153,58,214364,187520,26844,5704,220068
4430,6,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,122,18,84705,62336,22369,1364,86069
4430,7,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,110,13,84387,62208,22179,1149,85536
4430,8,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,160,49,184128,158336,25792,4842,188970
4430,9,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,106,15,84224,62080,22144,1327,85551
4430,10,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,137,48,158803,132864,25939,4124,162927
4444,1,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,758,654,3326784,3259264,67520,66153,3392937
4444,2,10,backend/SplitLongproof.v,compcert,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,2095,1982,2174272,2113152,61120,39525,2213797
4444,3,10,backend/SplitLongproof.v,compcert,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,2093,1982,2158829,2112512,46317,38216,2197045
4444,4,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,796,695,2853840,2788352,65488,69497,2923337
4444,5,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,665,556,1915766,1852928,62838,54302,1970068
4444,6,10,backend/SplitLongproof.v,compcert,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,2092,1982,3812460,3737472,74988,46735,3859195
4444,7,10,backend/SplitLongproof.v,compcert,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,2080,1982,2337065,2280064,57001,49168,2386233
4444,8,10,backend/SplitLongproof.v,compcert,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,2081,1982,1442070,1391104,50966,27252,1469322
4444,9,10,backend/SplitLongproof.v,compcert,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,2080,1982,2133152,2082304,50848,36079,2169231
4444,10,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,361,260,1727861,1681792,46069,24166,1752027
4638,1,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1811,1801,30073621,29949696,123925,178007,30251628
