id,trial,repeats,target_coq_file,project,steps,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
2639,6,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,529,511,2927812,2900096,27716,36554,2964366
2639,7,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,143,125,280769,264960,15809,8255,289024
2639,8,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,195,177,336094,326400,9694,12238,348332
2639,9,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,191,167,458681,447104,11577,14487,473168
2639,10,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,199,181,739707,720256,19451,18407,758114
2744,1,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,113,111,142527,132992,9535,7675,150202
2744,2,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,100,98,182211,172928,9283,6987,189198
2744,3,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,85,82,147002,139648,7354,5365,152367
2744,4,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,89,86,161654,155008,6646,4697,166351
2744,5,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,85,82,139456,134016,5440,5263,144719
2744,6,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,84,81,135287,127104,8183,5629,140916
2744,7,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,95,92,184810,176896,7914,6715,191525
2744,8,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,91,88,210476,196352,14124,6493,216969
2744,9,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,120,117,197729,192512,5217,8103,205832
2744,10,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,98,95,103799,99200,4599,7323,111122
2868,1,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,609,604,1997799,1972736,25063,61332,2059131
2868,2,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,644,640,2144729,2113664,31065,56151,2200880
2868,3,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,670,666,3656333,3628544,27789,53352,3709685
2868,4,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,643,639,2522518,2484480,38038,57956,2580474
2868,5,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,359,355,1810728,1781760,28968,28766,1839494
2868,6,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,962,958,6470221,6435584,34637,88194,6558415
2868,7,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,667,663,7248779,7202816,45963,56583,7305362
2868,8,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,899,895,6462533,6418432,44101,89528,6552061
2868,9,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,267,263,1154571,1131776,22795,29597,1184168
2868,10,10,theories/DivTerm.v,buchberger,19,1,success,,1,1,0,,459,455,2034784,2008576,26208,50088,2084872
2964,1,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,130,60,51601,47488,4113,2327,53928
2964,2,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,164,96,99469,95616,3853,4623,104092
2964,3,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,180,109,70447,64256,6191,7134,77581
2964,4,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,146,79,56933,49920,7013,3399,60332
2964,5,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,145,78,55189,52352,2837,3824,59013
2964,6,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,254,177,176988,170752,6236,8598,185586
2964,7,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,245,180,150383,143744,6639,11688,162071
2964,8,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,146,78,55064,51200,3864,3437,58501
2964,9,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,341,257,478030,466816,11214,24424,502454
2964,10,10,theories/redpart.v,fourcolor,0,1,success,,1,1,0,,131,66,83186,76032,7154,3563,86749
2980,1,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,395,254,401661,388736,12925,20387,422048
2980,2,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,581,437,1109757,1094016,15741,41730,1151487
2980,3,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,543,410,931418,919552,11866,28411,959829
2980,4,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,370,222,492898,477056,15842,21079,513977
2980,5,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,286,151,155980,150784,5196,13644,169624
2980,6,10,x86/ConstpropOpproof.v,compcert,10,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1939,1802,7708143,7675648,32495,138830,7846973
2980,7,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,289,148,187863,180608,7255,10149,198012
2980,8,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,557,415,803881,791680,12201,41451,845332
2980,9,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,626,492,1474162,1452032,22130,50121,1524283
2980,10,10,x86/ConstpropOpproof.v,compcert,10,1,success,,1,1,0,,536,402,1180115,1162240,17875,27299,1207414
3044,1,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,512,436,753066,732928,20138,34256,787322
3044,2,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,1026,926,2717292,2702720,14572,90805,2808097
3044,3,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,287,210,183528,178944,4584,17428,200956
3044,4,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,305,227,281107,271360,9747,16207,297314
3044,5,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,288,210,166869,156672,10197,15821,182690
3044,6,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,701,622,975318,965120,10198,43221,1018539
3044,7,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,329,252,340074,332544,7530,16530,356604
3044,8,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,330,250,637939,624768,13171,20529,658468
3044,9,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,375,298,611734,597504,14230,26626,638360
3044,10,10,cfrontend/Initializersproof.v,compcert,2,1,success,,1,1,0,,270,192,321200,311680,9520,15632,336832
3058,1,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1895,1806,9121597,9081856,39741,112113,9233710
3058,2,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,890,800,3055842,3025024,30818,53109,3108951
3058,3,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,1097,985,2949477,2926208,23269,78292,3027769
3058,4,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1896,1806,6447807,6409600,38207,106195,6554002
3058,5,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1897,1805,12439538,12395776,43762,104463,12544001
3058,6,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1891,1805,10422511,10380800,41711,108763,10531274
3058,7,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1893,1805,13348016,13282688,65328,101141,13449157
3058,8,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,412,324,645785,630784,15001,19758,665543
3058,9,10,cfrontend/Cexec.v,compcert,4,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1892,1805,9942125,9900160,41965,110855,10052980
3058,10,10,cfrontend/Cexec.v,compcert,4,1,success,,1,1,0,,929,843,4048702,4017792,30910,51004,4099706
3069,1,10,backend/ValueAnalysis.v,compcert,47,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1926,1803,10580148,10528384,51764,105241,10685389
3069,2,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,779,655,3768241,3731456,36785,49140,3817381
3069,3,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,417,277,865872,847232,18640,26199,892071
3069,4,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,578,454,2511263,2476800,34463,28035,2539298
3069,5,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,733,608,2055723,2030464,25259,38294,2094017
3069,6,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,925,796,3138264,3100416,37848,46076,3184340
3069,7,10,backend/ValueAnalysis.v,compcert,47,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1937,1803,20659962,20587776,72186,126039,20786001
3069,8,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,629,498,2219975,2194432,25543,33764,2253739
3069,9,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,859,732,2877755,2850304,27451,50923,2928678
3069,10,10,backend/ValueAnalysis.v,compcert,47,1,success,,1,1,0,,728,605,2629242,2600832,28410,54429,2683671
3079,1,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,186,161,473772,451968,21804,6304,480076
3079,2,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,154,132,245103,236288,8815,8256,253359
3079,3,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,141,118,211764,202880,8884,7399,219163
3079,4,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,169,147,609518,591744,17774,8376,617894
3079,5,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,239,210,686015,668288,17727,18417,704432
3079,6,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,222,200,1017316,995200,22116,17809,1035125
3079,7,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,244,221,902534,880512,22022,23494,926028
3079,8,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,130,107,364954,350080,14874,7013,371967
3079,9,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,117,92,202960,195968,6992,5406,208366
3079,10,10,flocq/IEEE754/Binary.v,compcert,4,1,success,,1,1,0,,207,184,515107,498176,16931,14469,529576
3127,1,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1871,1806,14965421,14909312,56109,95310,15060731
3127,2,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1872,1806,19638825,19556864,81961,115922,19754747
3127,3,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1892,1806,17624820,17552640,72180,126817,17751637
3127,4,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1871,1807,11896149,11837696,58453,150376,12046525
3127,5,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1877,1806,12888456,12818176,70280,118992,13007448
3127,6,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1870,1806,12298153,12222080,76073,162417,12460570
3127,7,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1873,1806,11297419,11246080,51339,171069,11468488
3127,8,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1870,1807,15961154,15886720,74434,136897,16098051
3127,9,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1870,1806,13469956,13399168,70788,153412,13623368
3127,10,10,theories/embed.v,fourcolor,23,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1868,1806,18721779,18645888,75891,105102,18826881
3255,1,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1885,1811,9709414,9610624,98790,141874,9851288
3255,2,10,aarch64/Op.v,compcert,157,1,success,,1,1,0,,1451,1354,7140700,7097600,43100,113630,7254330
3255,3,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1890,1816,8249162,8202368,46794,149405,8398567
3255,4,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1889,1811,8260774,8214272,46502,131742,8392516
3255,5,10,aarch64/Op.v,compcert,157,1,success,,1,1,0,,1262,1185,4010483,3974272,36211,60393,4070876
3255,6,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1884,1812,8882253,8842368,39885,100551,8982804
3255,7,10,aarch64/Op.v,compcert,157,1,success,,1,1,0,,1310,1235,6286032,6236544,49488,77878,6363910
3255,8,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1883,1811,11098522,11060480,38042,144047,11242569
3255,9,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1882,1810,4198802,4173184,25618,188634,4387436
3255,10,10,aarch64/Op.v,compcert,157,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1884,1811,8691563,8627712,63851,138236,8829799
3490,1,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1862,1802,21330950,21242368,88582,122156,21453106
3490,2,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1862,1802,21264077,21184256,79821,112022,21376099
3490,3,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,1182,1122,9450288,9393024,57264,81287,9531575
3490,4,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,1628,1567,20768917,20689152,79765,95492,20864409
3490,5,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1862,1802,22367412,22297600,69812,138425,22505837
3490,6,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,1179,1118,9752392,9690880,61512,69748,9822140
3490,7,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1861,1802,19849386,19767424,81962,123868,19973254
3490,8,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,922,863,5759961,5706880,53081,66936,5826897
3490,9,10,theories/embed.v,fourcolor,6,1,success,,1,1,0,,1384,1324,12536606,12470272,66334,83248,12619854
3490,10,10,theories/embed.v,fourcolor,6,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1864,1803,23916045,23827200,88845,112143,24028188
3501,1,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,257,161,500240,484096,16144,16409,516649
3501,2,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,341,246,1012099,987008,25091,22667,1034766
3501,3,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,317,217,384154,365184,18970,15369,399523
3501,4,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,273,177,286803,268288,18515,9931,296734
3501,5,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,292,196,631856,611072,20784,12582,644438
3501,6,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,574,475,1705920,1671168,34752,31936,1737856
3501,7,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,353,255,727347,696192,31155,15126,742473
3501,8,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,377,274,653383,634112,19271,18948,672331
3501,9,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,323,223,895806,874496,21310,16888,912694
3501,10,10,backend/SplitLongproof.v,compcert,4,1,success,,1,1,0,,256,159,595877,578560,17317,11570,607447
3503,1,10,theories/Preduceplus.v,buchberger,30,0,theorem_modified,theorem modified,1,1,1,,1813,1801,17730759,17653632,77127,171823,17902582
3503,2,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,717,705,8109250,8047232,62018,47122,8156372
3503,3,10,theories/Preduceplus.v,buchberger,30,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1815,1801,29839350,29740032,99318,143785,29983135
3503,4,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1051,1037,16815604,16734848,80756,76076,16891680
3503,5,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,928,916,13080246,13011072,69174,82704,13162950
3503,6,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,602,589,6524735,6466304,58431,53851,6578586
3503,7,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1337,1325,18653433,18565248,88185,115999,18769432
3503,8,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1040,1028,13708973,13630592,78381,78936,13787909
3503,9,10,theories/Preduceplus.v,buchberger,30,1,success,,1,1,0,,1132,1120,15918514,15831936,86578,73649,15992163
3503,10,10,theories/Preduceplus.v,buchberger,30,0,verify_make_failed,rc=2,1,1,0,,1163,1150,11524713,11470848,53865,92726,11617439
3823,1,10,src/Environments.v,dblib,2,1,success,,1,1,0,,52,49,117205,108288,8917,2831,120036
3823,2,10,src/Environments.v,dblib,2,1,success,,1,1,0,,49,45,119377,109568,9809,2502,121879
3823,3,10,src/Environments.v,dblib,2,1,success,,1,1,0,,57,53,75075,69888,5187,3069,78144
3823,4,10,src/Environments.v,dblib,2,1,success,,1,1,0,,54,50,86341,77568,8773,2851,89192
3823,5,10,src/Environments.v,dblib,2,1,success,,1,1,0,,52,48,60646,55808,4838,2443,63089
3823,6,10,src/Environments.v,dblib,2,1,success,,1,1,0,,57,53,106574,96256,10318,2729,109303
3823,7,10,src/Environments.v,dblib,2,1,success,,1,1,0,,53,49,89510,80640,8870,2131,91641
3823,8,10,src/Environments.v,dblib,2,1,success,,1,1,0,,60,56,100435,90240,10195,2945,103380
3823,9,10,src/Environments.v,dblib,2,1,success,,1,1,0,,65,61,93132,88320,4812,3269,96401
3823,10,10,src/Environments.v,dblib,2,1,success,,1,1,0,,51,48,47598,43264,4334,2402,50000
3844,1,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,209,191,412782,403200,9582,17385,430167
3844,2,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,187,168,274189,266496,7693,14446,288635
3844,3,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,229,211,413003,401792,11211,16175,429178
3844,4,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,258,239,359424,348288,11136,17112,376536
3844,5,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,200,182,339007,330240,8767,11081,350088
3844,6,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,266,248,335756,322304,13452,16148,351904
3844,7,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,1096,1079,5900375,5865216,35159,67319,5967694
3844,8,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,132,114,154953,147968,6985,8569,163522
3844,9,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,226,209,452153,439296,12857,16562,468715
3844,10,10,varieties/semigroups.v,math-classes,9,1,success,,1,1,0,,329,312,756258,743040,13218,28323,784581
4005,1,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,132,59,48829,46976,1853,1323,50152
4005,2,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,162,88,121944,118016,3928,4297,126241
4005,3,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,128,56,50891,47104,3787,1083,51974
4005,4,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,127,56,50259,46208,4051,1147,51406
4005,5,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,134,60,74228,69888,4340,1682,75910
4005,6,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,129,57,53047,49280,3767,1280,54327
4005,7,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,137,64,58892,56704,2188,1653,60545
4005,8,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,145,71,78761,76672,2089,2009,80770
4005,9,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,140,67,61310,59264,2046,2021,63331
4005,10,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,135,65,67168,64640,2528,1602,68770
4162,1,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1876,1803,11155538,11113984,41554,133402,11288940
4162,2,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1879,1803,12150904,12115328,35576,185644,12336548
4162,3,10,theories/hubcap.v,fourcolor,45,0,skip_keyword,theories/hubcap.v,1,1,0,,570,497,577845,555136,22709,43636,621481
4162,4,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1876,1803,16606355,16550272,56083,152047,16758402
4162,5,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1872,1802,15736996,15690240,46756,139898,15876894
4162,6,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1871,1802,13382136,13330432,51704,152217,13534353
4162,7,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1872,1803,14315711,14257024,58687,171684,14487395
4162,8,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1872,1803,15654584,15602816,51768,132548,15787132
4162,9,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1871,1803,12674283,12608000,66283,145615,12819898
4162,10,10,theories/hubcap.v,fourcolor,45,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1874,1803,9491484,9445504,45980,182101,9673585
4249,1,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,88,84,126869,121216,5653,5347,132216
4249,2,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,98,93,130033,122624,7409,4868,134901
4249,3,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,88,83,80397,76032,4365,4686,85083
4249,4,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,66,62,50536,47360,3176,2852,53388
4249,5,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,83,79,68080,63488,4592,4114,72194
4249,6,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,43,39,23165,20992,2173,1102,24267
4249,7,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,98,94,95993,91136,4857,4889,100882
4249,8,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,66,61,50613,48256,2357,2722,53335
4249,9,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,68,64,50134,47616,2518,3146,53280
4249,10,10,lib/Parmov.v,compcert,2,1,success,,1,1,0,,84,80,82873,78336,4537,4265,87138
4360,1,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,103,102,95242,89728,5514,6224,101466
4360,2,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,84,83,54874,53248,1626,4669,59543
4360,3,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,71,70,38173,36864,1309,3900,42073
4360,4,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,182,181,206457,202752,3705,11411,217868
4360,5,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,61,60,23597,22656,941,2944,26541
4360,6,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,65,64,40254,38912,1342,2986,43240
4360,7,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,61,60,23253,22400,853,2981,26234
4360,8,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,63,62,24037,23168,869,3137,27174
4360,9,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,116,115,62472,61312,1160,5823,68295
4360,10,10,misc/JMrelation.v,math-classes,0,1,success,,1,1,0,,110,109,55180,53760,1420,5862,61042
4430,1,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,135,50,23025,21632,1393,854,23879
4430,2,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,147,61,28586,26752,1834,1501,30087
4430,3,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,135,50,22573,21248,1325,888,23461
4430,4,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,132,51,22846,21376,1470,805,23651
4430,5,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,138,56,30875,29184,1691,1098,31973
4430,6,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,134,51,21002,19712,1290,769,21771
4430,7,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,138,53,26528,25088,1440,1028,27556
4430,8,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,191,109,103181,98304,4877,5139,108320
4430,9,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,175,83,56566,52608,3958,3121,59687
4430,10,10,backend/Conventions.v,compcert,2,1,success,,1,1,0,,164,76,45461,43520,1941,2315,47776
4444,1,10,backend/SplitLongproof.v,compcert,9,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1899,1802,7177701,7140352,37349,67971,7245672
4444,2,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,719,623,4697361,4659840,37521,46260,4743621
4444,3,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,406,316,1038969,1007616,31353,21605,1060574
4444,4,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,1493,1397,15304620,15231360,73260,98290,15402910
4444,5,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,1105,1013,6720092,6665856,54236,50874,6770966
4444,6,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,932,839,3906397,3872768,33629,49897,3956294
4444,7,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,899,802,5025127,4990336,34791,56612,5081739
4444,8,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,959,869,5731749,5689728,42021,62569,5794318
4444,9,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,493,402,1572189,1543936,28253,30230,1602419
4444,10,10,backend/SplitLongproof.v,compcert,9,1,success,,1,1,0,,1546,1449,6078016,6037120,40896,51161,6129177
4638,1,10,flocq/Calc/Sqrt.v,compcert,91,1,success,,1,1,0,,1619,1609,22412067,22326400,85667,110279,22522346
4638,2,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1810,1801,25808232,25706112,102120,162529,25970761
4638,3,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1810,1801,25195843,25095424,100419,164828,25360671
4638,4,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1810,1801,28905836,28811904,93932,151892,29057728
4638,5,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1810,1801,22909224,22816000,93224,140375,23049599
4638,6,10,flocq/Calc/Sqrt.v,compcert,91,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1810,1801,25709514,25609728,99786,158390,25867904
